order_item_id,order_id,product_id,quantity,discount
4497,52483,2063,2,25
4498,52483,2062,1,0
4499,52483,2073,1,0
4500,52483,2008,1,0
4501,52484,2054,1,10
4502,52484,2001,1,15
4503,52484,2100,2,10
4504,52485,2088,2,0
4505,52485,2074,1,20
4506,52485,2030,2,5
4507,52486,2075,1,0
4508,52486,2045,1,0
4509,52486,2065,1,10
4510,52487,2024,1,10
4511,52487,2048,1,10
4512,52488,2088,1,0
4513,52488,2019,1,20
4514,52489,2039,1,5
4515,52489,2030,1,5
4516,52489,2018,1,15
4517,52490,2040,1,10
4518,52491,2061,1,25
4519,52491,2006,1,5
4520,52491,2021,1,0
4521,52492,2082,1,25
4522,52493,2027,2,10
4523,52493,2034,1,10
4524,52493,2068,1,0
4525,52494,2075,1,5
4526,52494,2096,1,25
4527,52495,2016,1,25
4528,52495,2076,3,25
4529,52495,2073,1,15
4530,52496,2013,1,10
4531,52496,2088,1,10
4532,52497,2032,2,0
4533,52497,2043,1,15
4534,52498,2080,1,15
4535,52498,2053,1,15
4536,52498,2028,2,5
4537,52499,2033,2,5
4538,52500,2075,2,15
4539,52501,2019,2,25
4540,52502,2048,1,5
4541,52502,2075,1,0
4542,52503,2089,2,20
4543,52503,2083,1,15
4544,52504,2036,1,10
4545,52504,2020,1,20
4546,52505,2094,1,10
4547,52506,2060,1,10
4548,52507,2041,1,15
4549,52507,2091,1,10
4550,52507,2073,1,5
4551,52508,2048,1,5
4552,52508,2020,2,15
4553,52509,2009,2,0
4554,52510,2054,2,20
4555,52511,2012,1,5
4556,52512,2032,2,10
4557,52512,2069,2,0
4558,52512,2002,1,10
4559,52513,2099,1,5
4560,52513,2044,1,15
4561,52514,2088,1,0
4562,52514,2018,2,5
4563,52515,2047,1,20
4564,52515,2096,1,10
4565,52516,2064,1,15
4566,52516,2081,2,15
4567,52516,2069,1,10
4568,52517,2074,1,5
4569,52518,2037,3,5
4570,52519,2046,1,0
4571,52520,2005,1,0
4572,52520,2026,1,10
4573,52520,2007,2,20
4574,52520,2033,2,10
4575,52521,2073,2,5
4576,52521,2021,2,20
4577,52522,2048,1,10
4578,52522,2056,1,5
4579,52523,2017,1,0
4580,52523,2082,1,15
4581,52523,2078,1,10
4582,52524,2019,1,10
4583,52525,2004,1,15
4584,52526,2001,1,10
4585,52526,2030,1,5
4586,52527,2013,3,10
4587,52527,2002,1,0
4588,52527,2047,2,5
4589,52527,2053,1,10
4590,52528,2002,2,0
4591,52529,2060,1,15
4592,52530,2041,1,0
4593,52530,2021,1,5
4594,52530,2012,1,10
4595,52531,2076,2,15
4596,52531,2011,1,0
4597,52532,2021,1,15
4598,52532,2072,1,5
4599,52533,2063,1,5
4600,52534,2100,1,0
4601,52535,2005,1,20
4602,52536,2020,1,5
4603,52537,2067,1,5
4604,52537,2023,1,0
4605,52537,2039,1,10
4606,52538,2030,3,5
4607,52538,2081,1,0
4608,52539,2079,1,15
4609,52539,2081,2,20
4610,52539,2051,3,5
4611,52540,2049,2,5
4612,52541,2058,1,5
4613,52542,2007,2,20
4614,52542,2055,1,10
4615,52543,2028,2,0
4616,52544,2094,1,10
4617,52545,2019,1,5
4618,52546,2004,2,0
4619,52547,2097,1,25
4620,52548,2016,1,0
4621,52549,2052,2,5
4622,52549,2039,1,10
4623,52549,2027,1,10
4624,52550,2049,1,0
4625,52551,2074,1,10
4626,52551,2012,1,15
4627,52552,2067,1,20
4628,52552,2090,2,0
4629,52553,2030,1,0
4630,52553,2068,2,20
4631,52554,2093,2,15
4632,52554,2094,3,10
4633,52555,2065,1,15
4634,52556,2095,1,0
4635,52557,2078,1,25
4636,52557,2052,2,10
4637,52558,2013,2,20
4638,52558,2086,2,10
4639,52558,2029,1,15
4640,52558,2074,1,5
4641,52559,2065,1,0
4642,52560,2037,1,5
4643,52561,2078,3,20
4644,52561,2066,2,15
4645,52561,2075,2,10
4646,52561,2096,2,0
4647,52562,2028,1,10
4648,52562,2077,1,10
4649,52563,2004,1,10
4650,52563,2071,2,15
4651,52564,2016,2,0
4652,52564,2023,1,10
4653,52565,2020,1,5
4654,52565,2084,1,0
4655,52565,2038,1,5
4656,52566,2039,3,15
4657,52566,2037,1,0
4658,52567,2063,1,5
4659,52567,2092,1,10
4660,52568,2068,2,5
4661,52568,2011,1,15
4662,52569,2052,1,15
4663,52570,2011,1,10
4664,52570,2017,1,5
4665,52570,2020,1,0
4666,52570,2070,2,5
4667,52571,2088,2,10
4668,52571,2025,1,0
4669,52571,2095,1,15
4670,52571,2027,1,25
4671,52572,2031,1,15
4672,52572,2013,1,5
4673,52573,2005,2,15
4674,52574,2062,1,5
4675,52574,2041,1,25
4676,52575,2012,1,5
4677,52576,2057,1,15
4678,52576,2035,1,0
4679,52577,2040,1,10
4680,52578,2089,2,5
4681,52578,2041,1,0
4682,52578,2046,1,10
4683,52579,2069,2,0
4684,52579,2090,1,0
4685,52579,2074,2,20
4686,52579,2050,1,0
4687,52580,2031,1,10
4688,52581,2018,1,0
4689,52581,2013,2,15
4690,52582,2076,2,25
4691,52582,2074,1,5
4692,52582,2036,1,25
4693,52583,2094,1,10
4694,52584,2097,1,10
4695,52585,2063,1,0
4696,52586,2027,3,25
4697,52586,2051,1,20
4698,52586,2083,1,0
4699,52587,2051,1,0
4700,52587,2050,1,5
4701,52588,2054,3,0
4702,52589,2085,1,5
4703,52590,2042,2,25
4704,52591,2019,1,20
4705,52592,2052,1,10
4706,52592,2064,1,5
4707,52593,2094,2,10
4708,52594,2012,1,20
4709,52594,2095,1,15
4710,52595,2081,1,20
4711,52595,2072,1,15
4712,52596,2024,2,10
4713,52596,2021,2,0
4714,52596,2043,1,15
4715,52597,2019,1,10
4716,52598,2066,1,15
4717,52598,2076,1,15
4718,52599,2048,1,0
4719,52599,2070,1,5
4720,52600,2078,1,20
4721,52600,2092,2,5
4722,52601,2069,1,0
4723,52602,2024,2,10
4724,52603,2014,2,5
4725,52603,2095,2,10
4726,52604,2078,3,10
4727,52604,2085,1,10
4728,52605,2043,1,25
4729,52605,2016,2,5
4730,52605,2060,2,25
4731,52606,2064,1,15
4732,52606,2022,1,20
4733,52606,2047,2,15
4734,52607,2043,1,0
4735,52607,2026,1,10
4736,52608,2082,1,0
4737,52608,2049,1,10
4738,52608,2093,1,0
4739,52608,2001,1,0
4740,52609,2094,2,20
4741,52609,2067,1,20
4742,52610,2071,2,10
4743,52611,2029,1,10
4744,52612,2008,2,15
4745,52612,2024,1,25
4746,52612,2045,1,0
4747,52613,2034,1,0
4748,52614,2020,1,20
4749,52614,2002,1,0
4750,52614,2070,1,15
4751,52615,2067,2,10
4752,52616,2017,1,10
4753,52617,2079,2,0
4754,52617,2098,1,15
4755,52618,2100,1,10
4756,52618,2020,3,20
4757,52618,2043,1,10
4758,52619,2006,2,20
4759,52619,2002,1,0
4760,52619,2085,1,0
4761,52620,2097,2,20
4762,52621,2021,1,0
4763,52622,2047,1,0
4764,52622,2003,1,0
4765,52623,2082,1,15
4766,52623,2055,1,15
4767,52623,2030,1,20
4768,52624,2097,1,0
4769,52625,2014,1,5
4770,52625,2027,3,5
4771,52626,2075,3,25
4772,52627,2041,2,10
4773,52627,2071,2,5
4774,52628,2024,2,5
4775,52629,2066,1,5
4776,52629,2056,1,15
4777,52629,2005,1,10
4778,52629,2033,1,10
4779,52630,2030,2,10
4780,52631,2060,1,0
4781,52631,2044,1,15
4782,52632,2048,2,15
4783,52632,2017,1,0
4784,52633,2093,3,10
4785,52634,2075,3,20
4786,52635,2068,1,10
4787,52635,2028,1,10
4788,52636,2069,1,15
4789,52636,2024,1,5
4790,52637,2049,2,0
4791,52637,2027,1,10
4792,52638,2031,1,0
4793,52638,2065,1,15
4794,52639,2032,1,15
4795,52640,2074,1,0
4796,52640,2051,1,25
4797,52640,2099,1,20
4798,52641,2020,2,0
4799,52642,2095,1,10
4800,52642,2014,1,0
4801,52643,2055,1,25
4802,52643,2038,2,10
4803,52643,2076,1,15
4804,52644,2014,1,25
4805,52644,2026,1,10
4806,52644,2024,1,20
4807,52645,2093,3,0
4808,52646,2054,2,0
4809,52647,2017,1,10
4810,52647,2080,1,20
4811,52648,2029,1,0
4812,52649,2023,1,10
4813,52649,2050,1,15
4814,52650,2080,1,0
4815,52650,2084,1,10
4816,52651,2002,1,0
4817,52652,2090,1,0
4818,52653,2100,1,5
4819,52653,2033,1,15
4820,52654,2052,1,0
4821,52654,2038,1,5
4822,52655,2048,1,15
4823,52656,2066,3,5
4824,52657,2066,1,10
4825,52658,2048,1,10
4826,52658,2048,1,20
4827,52659,2049,1,20
4828,52659,2041,2,0
4829,52660,2013,1,15
4830,52660,2038,2,10
4831,52660,2072,1,5
4832,52661,2098,1,10
4833,52661,2082,1,20
4834,52661,2087,1,15
4835,52661,2079,1,10
4836,52662,2051,1,0
4837,52662,2069,1,10
4838,52663,2084,1,10
4839,52663,2023,1,10
4840,52663,2015,1,20
4841,52664,2027,2,25
4842,52665,2053,1,25
4843,52665,2079,1,15
4844,52666,2046,1,10
4845,52666,2099,1,5
4846,52667,2033,1,20
4847,52667,2047,1,10
4848,52668,2092,2,0
4849,52668,2018,1,0
4850,52669,2084,1,20
4851,52670,2016,1,5
4852,52670,2091,1,15
4853,52670,2033,1,10
4854,52671,2064,1,5
4855,52671,2072,1,20
4856,52671,2038,1,20
4857,52672,2056,1,0
4858,52672,2076,1,0
4859,52672,2088,1,10
4860,52673,2011,1,0
4861,52674,2050,1,5
4862,52674,2086,1,20
4863,52674,2056,1,0
4864,52674,2003,1,10
4865,52675,2013,1,5
4866,52675,2082,2,5
4867,52676,2043,2,5
4868,52676,2071,1,5
4869,52677,2090,1,15
4870,52678,2009,2,15
4871,52678,2046,1,10
4872,52678,2015,1,20
4873,52679,2085,1,0
4874,52679,2046,1,10
4875,52680,2088,1,15
4876,52680,2030,1,10
4877,52681,2015,1,25
4878,52681,2087,1,10
4879,52681,2062,1,25
4880,52681,2020,1,0
4881,52682,2070,1,0
4882,52683,2042,1,5
4883,52683,2005,1,20
4884,52684,2027,3,0
4885,52685,2076,1,5
4886,52686,2013,1,25
4887,52687,2034,1,10
4888,52688,2026,1,5
4889,52689,2074,1,0
4890,52690,2086,1,15
4891,52691,2079,3,20
4892,52691,2072,1,15
4893,52692,2009,1,0
4894,52693,2092,2,10
4895,52694,2017,1,5
4896,52695,2041,1,20
4897,52696,2083,1,15
4898,52697,2025,1,15
4899,52697,2022,1,5
4900,52697,2003,2,0
4901,52698,2036,1,15
4902,52698,2050,1,10
4903,52699,2047,1,0
4904,52700,2004,1,15
4905,52700,2021,3,0
4906,52701,2001,1,15
4907,52702,2023,1,15
4908,52702,2061,1,0
4909,52703,2001,2,15
4910,52703,2017,1,5
4911,52703,2055,1,10
4912,52703,2056,1,25
4913,52704,2090,1,20
4914,52705,2058,1,5
4915,52706,2093,1,15
4916,52706,2073,2,10
4917,52707,2056,2,15
4918,52708,2039,3,5
4919,52709,2012,1,10
4920,52709,2071,2,0
4921,52710,2094,1,20
4922,52710,2037,1,20
4923,52711,2036,2,5
4924,52712,2010,2,10
4925,52712,2060,2,5
4926,52712,2031,1,0
4927,52713,2002,1,0
4928,52714,2001,2,15
4929,52715,2034,3,5
4930,52715,2047,1,10
4931,52716,2046,1,20
4932,52716,2075,1,0
4933,52717,2053,1,10
4934,52717,2079,1,25
4935,52718,2030,3,15
4936,52718,2024,1,0
4937,52719,2054,2,0
4938,52719,2011,1,15
4939,52720,2077,1,0
4940,52720,2019,1,10
4941,52720,2092,1,0
4942,52721,2099,2,20
4943,52721,2054,1,5
4944,52722,2032,2,5
4945,52723,2034,1,15
4946,52723,2043,3,0
4947,52724,2048,1,10
4948,52725,2008,1,25
4949,52725,2020,1,10
4950,52726,2079,1,0
4951,52727,2006,1,20
4952,52727,2045,2,0
4953,52728,2088,2,5
4954,52728,2009,1,0
4955,52729,2093,1,15
4956,52729,2048,1,5
4957,52730,2043,2,5
4958,52731,2072,2,5
4959,52732,2078,1,5
4960,52732,2048,1,15
4961,52732,2009,1,10
4962,52733,2097,1,10
4963,52733,2001,1,0
4964,52733,2088,1,20
4965,52733,2044,2,5
4966,52734,2052,1,5
4967,52735,2077,3,0
4968,52736,2095,2,25
4969,52737,2016,1,10
4970,52737,2082,1,0
4971,52738,2067,1,0
4972,52739,2037,1,10
4973,52739,2043,1,0
4974,52739,2078,2,10
4975,52740,2015,2,5
4976,52740,2051,1,5
4977,52741,2073,1,15
4978,52742,2054,1,10
4979,52743,2045,1,0
4980,52744,2053,1,5
4981,52744,2052,2,20
4982,52745,2081,1,20
4983,52746,2083,1,15
4984,52747,2092,2,20
4985,52747,2008,1,0
4986,52748,2032,1,0
4987,52749,2088,1,0
4988,52749,2065,1,0
4989,52750,2038,1,15
4990,52750,2063,1,0
4991,52750,2047,1,10
4992,52751,2089,1,0
4993,52752,2056,1,20
4994,52753,2045,1,15
4995,52753,2063,1,15
4996,52753,2020,1,5
4997,52754,2078,3,20
4998,52755,2021,1,20
4999,52756,2003,2,10
5000,52756,2006,3,10
5001,52756,2007,1,5
5002,52757,2011,1,15
5003,52757,2006,1,20
5004,52758,2031,1,5
5005,52758,2097,3,5
5006,52758,2011,3,5
5007,52759,2068,1,25
5008,52760,2088,2,10
5009,52761,2081,2,25
5010,52762,2037,1,10
5011,52763,2006,2,5
5012,52763,2037,1,10
5013,52764,2061,3,0
5014,52765,2076,2,10
5015,52766,2015,1,10
5016,52767,2031,1,10
5017,52768,2061,3,5
5018,52769,2072,1,10
5019,52769,2032,1,20
5020,52770,2083,1,0
5021,52771,2081,1,20
5022,52771,2037,1,10
5023,52772,2054,1,10
5024,52773,2048,3,0
5025,52774,2067,2,0
5026,52774,2033,2,15
5027,52774,2033,1,20
5028,52775,2043,1,10
5029,52775,2022,1,0
5030,52775,2059,1,15
5031,52776,2096,2,20
5032,52777,2035,1,10
5033,52778,2087,3,0
5034,52778,2047,2,5
5035,52778,2017,1,20
5036,52779,2050,3,0
5037,52779,2050,2,0
5038,52780,2003,1,15
5039,52781,2048,1,10
5040,52782,2017,1,0
5041,52783,2080,2,10
5042,52783,2055,1,20
5043,52784,2031,1,20
5044,52784,2001,1,0
5045,52785,2058,1,20
5046,52786,2071,1,10
5047,52787,2043,1,5
5048,52788,2091,2,0
5049,52788,2020,1,25
5050,52789,2076,1,0
5051,52789,2050,1,0
5052,52789,2032,3,10
5053,52790,2029,3,15
5054,52790,2045,3,5
5055,52791,2009,1,15
5056,52791,2066,1,15
5057,52792,2041,1,15
5058,52793,2069,1,15
5059,52793,2052,1,0
5060,52794,2098,1,20
5061,52795,2009,1,10
5062,52796,2050,1,10
5063,52796,2054,1,0
5064,52797,2025,2,10
5065,52797,2068,1,0
5066,52797,2037,1,10
5067,52798,2077,1,0
5068,52799,2093,1,15
5069,52800,2086,2,0
5070,52800,2064,1,10
5071,52800,2072,1,10
5072,52801,2087,2,5
5073,52801,2099,1,20
5074,52802,2073,1,10
5075,52802,2092,1,15
5076,52803,2097,1,10
5077,52804,2018,1,15
5078,52804,2051,2,20
5079,52804,2036,1,5
5080,52805,2095,1,25
5081,52806,2075,1,0
5082,52807,2089,1,20
5083,52808,2035,1,10
5084,52809,2085,3,0
5085,52809,2009,1,10
5086,52810,2094,2,0
5087,52810,2023,1,20
5088,52810,2053,1,15
5089,52811,2072,1,10
5090,52812,2075,1,0
5091,52812,2022,1,25
5092,52812,2056,1,20
5093,52812,2054,2,15
5094,52813,2078,2,5
5095,52813,2033,1,10
5096,52814,2077,1,5
5097,52814,2062,1,20
5098,52815,2076,1,5
5099,52816,2088,1,0
5100,52817,2043,2,0
5101,52817,2044,1,5
5102,52818,2080,1,10
5103,52818,2079,2,20
5104,52819,2088,1,20
5105,52820,2056,2,0
5106,52820,2064,2,0
5107,52821,2006,1,5
5108,52822,2046,1,15
5109,52823,2025,1,20
5110,52824,2086,1,0
5111,52825,2013,2,5
5112,52826,2078,1,20
5113,52826,2084,2,10
5114,52826,2047,1,5
5115,52827,2067,1,0
5116,52827,2058,1,0
5117,52827,2069,2,0
5118,52828,2069,1,10
5119,52829,2026,1,15
5120,52830,2069,3,5
5121,52830,2091,1,10
5122,52831,2032,2,0
5123,52832,2031,1,0
5124,52832,2030,2,0
5125,52832,2092,1,0
5126,52833,2089,1,25
5127,52833,2035,1,0
5128,52834,2094,1,0
5129,52834,2077,1,15
5130,52834,2041,1,5
5131,52835,2083,1,0
5132,52836,2092,1,0
5133,52836,2087,3,0
5134,52836,2048,1,0
5135,52836,2022,1,15
5136,52837,2017,2,10
5137,52837,2083,1,0
5138,52838,2074,3,15
5139,52838,2071,1,0
5140,52839,2005,1,10
5141,52839,2097,2,0
5142,52839,2012,1,0
5143,52840,2059,1,10
5144,52841,2095,1,0
5145,52842,2025,1,0
5146,52842,2052,1,10
5147,52843,2085,2,20
5148,52843,2027,1,10
5149,52843,2011,1,0
5150,52844,2049,1,5
5151,52844,2080,1,10
5152,52844,2058,1,5
5153,52845,2045,1,5
5154,52845,2064,1,10
5155,52846,2006,1,20
5156,52846,2035,2,15
5157,52847,2088,2,0
5158,52848,2039,1,15
5159,52849,2097,1,5
5160,52849,2055,1,15
5161,52850,2094,1,10
5162,52851,2063,2,10
5163,52852,2042,1,5
5164,52852,2093,1,15
5165,52853,2027,2,10
5166,52853,2040,2,10
5167,52854,2073,1,10
5168,52854,2088,1,0
5169,52855,2020,1,10
5170,52856,2100,1,0
5171,52857,2044,1,0
5172,52857,2034,1,10
5173,52858,2013,1,5
5174,52858,2003,1,0
5175,52858,2056,1,0
5176,52859,2061,2,10
5177,52860,2010,1,25
5178,52860,2091,3,10
5179,52860,2055,1,15
5180,52861,2006,3,10
5181,52861,2085,1,0
5182,52862,2020,1,0
5183,52862,2068,1,5
5184,52862,2068,1,20
5185,52863,2082,1,5
5186,52863,2081,1,5
5187,52864,2099,1,15
5188,52865,2009,1,15
5189,52865,2037,1,10
5190,52866,2037,1,5
5191,52867,2038,1,20
5192,52868,2024,1,5
5193,52869,2024,1,5
5194,52870,2097,2,20
5195,52870,2090,1,20
5196,52871,2069,1,25
5197,52871,2056,1,10
5198,52871,2048,1,20
5199,52872,2069,1,0
5200,52873,2087,2,20
5201,52874,2043,2,15
5202,52874,2054,1,5
5203,52874,2092,1,0
5204,52874,2092,1,15
5205,52875,2023,2,10
5206,52876,2024,1,25
5207,52877,2021,2,20
5208,52877,2003,1,15
5209,52877,2070,1,5
5210,52878,2043,1,15
5211,52878,2004,1,15
5212,52878,2021,1,5
5213,52878,2054,1,0
5214,52879,2084,1,15
5215,52879,2067,1,5
5216,52880,2054,1,0
5217,52881,2019,1,0
5218,52881,2029,1,5
5219,52882,2079,1,10
5220,52882,2078,2,0
5221,52882,2087,1,10
5222,52883,2053,1,20
5223,52883,2028,1,10
5224,52883,2051,1,10
5225,52884,2090,2,0
5226,52885,2019,2,10
5227,52885,2085,1,10
5228,52885,2100,1,20
5229,52886,2082,1,20
5230,52886,2066,2,10
5231,52887,2041,1,0
5232,52888,2086,1,15
5233,52889,2017,1,25
5234,52890,2076,1,25
5235,52890,2041,3,25
5236,52890,2051,1,5
5237,52891,2047,3,20
5238,52892,2001,1,0
5239,52892,2099,1,0
5240,52893,2067,2,10
5241,52894,2061,1,0
5242,52894,2011,2,5
5243,52895,2078,1,0
5244,52895,2097,1,0
5245,52896,2082,1,0
5246,52896,2025,3,10
5247,52896,2019,1,5
5248,52897,2037,1,10
5249,52897,2003,2,10
5250,52898,2056,1,0
5251,52898,2046,2,20
5252,52899,2051,1,0
5253,52899,2099,2,20
5254,52900,2066,1,25
5255,52900,2042,1,20
5256,52901,2079,2,10
5257,52901,2037,2,15
5258,52901,2076,1,0
5259,52902,2094,1,20
5260,52902,2091,1,0
5261,52903,2052,2,10
5262,52903,2047,2,10
5263,52903,2040,1,15
5264,52904,2054,1,15
5265,52905,2094,1,5
5266,52905,2088,2,0
5267,52906,2061,2,15
5268,52906,2029,1,25
5269,52906,2038,2,0
5270,52907,2025,1,15
5271,52907,2019,1,10
5272,52907,2001,3,5
5273,52908,2078,1,0
5274,52908,2074,1,15
5275,52909,2018,1,0
5276,52910,2069,1,20
5277,52910,2017,1,5
5278,52910,2028,1,10
5279,52911,2026,1,5
5280,52912,2013,1,15
5281,52912,2073,1,0
5282,52912,2005,1,5
5283,52913,2041,2,10
5284,52914,2049,1,10
5285,52915,2058,2,10
5286,52915,2020,1,0
5287,52916,2048,1,0
5288,52917,2080,1,0
5289,52918,2038,1,0
5290,52919,2096,1,0
5291,52919,2043,1,0
5292,52919,2078,2,10
5293,52919,2012,2,0
5294,52920,2086,1,5
5295,52920,2048,1,15
5296,52921,2100,1,15
5297,52921,2071,2,10
5298,52921,2075,2,0
5299,52921,2015,1,10
5300,52922,2057,1,5
5301,52923,2074,2,10
5302,52924,2082,1,20
5303,52925,2038,2,10
5304,52926,2057,1,20
5305,52927,2018,2,0
5306,52928,2044,1,5
5307,52929,2048,2,0
5308,52929,2004,1,0
5309,52930,2092,1,0
5310,52931,2065,3,20
5311,52931,2019,1,10
5312,52932,2090,2,20
5313,52933,2070,1,20
5314,52933,2070,1,15
5315,52934,2094,1,20
5316,52934,2041,1,5
5317,52935,2036,1,20
5318,52935,2062,2,10
5319,52935,2089,1,10
5320,52936,2082,1,10
5321,52936,2079,1,20
5322,52936,2077,1,20
5323,52937,2004,1,0
5324,52938,2050,2,0
5325,52939,2036,1,5
5326,52939,2037,1,15
5327,52939,2086,2,0
5328,52940,2040,1,10
5329,52940,2084,1,5
5330,52940,2091,1,20
5331,52941,2046,2,15
5332,52941,2017,1,10
5333,52942,2070,1,5
5334,52942,2087,1,20
5335,52943,2041,1,0
5336,52943,2020,1,10
5337,52944,2053,1,20
5338,52944,2099,1,10
5339,52944,2052,2,20
5340,52944,2045,1,10
5341,52945,2044,1,10
5342,52946,2074,2,20
5343,52947,2035,1,15
5344,52947,2073,1,20
5345,52947,2099,2,20
5346,52948,2078,1,0
5347,52948,2093,1,5
5348,52949,2079,3,15
5349,52950,2085,1,20
5350,52951,2004,1,15
5351,52951,2036,1,5
5352,52952,2028,1,10
5353,52952,2087,1,10
5354,52953,2023,1,10
5355,52953,2097,1,10
5356,52954,2070,1,25
5357,52955,2013,2,10
5358,52956,2069,1,0
5359,52956,2035,1,10
5360,52957,2030,1,0
5361,52958,2100,1,15
5362,52958,2080,1,20
5363,52959,2077,1,10
5364,52959,2032,1,20
5365,52960,2067,1,15
5366,52961,2035,1,10
5367,52961,2061,1,10
5368,52962,2040,2,10
5369,52963,2061,1,5
5370,52963,2075,2,0
5371,52964,2032,1,15
5372,52964,2002,1,0
5373,52965,2010,2,0
5374,52965,2091,1,10
5375,52966,2096,2,25
5376,52966,2070,1,5
5377,52966,2011,2,15
5378,52967,2059,1,5
5379,52968,2044,1,0
5380,52968,2024,1,0
5381,52968,2038,1,0
5382,52969,2079,1,5
5383,52970,2100,2,5
5384,52970,2088,2,10
5385,52970,2021,2,0
5386,52970,2051,2,5
5387,52971,2053,1,0
5388,52972,2030,1,20
5389,52972,2044,2,5
5390,52973,2039,1,10
5391,52974,2007,1,15
5392,52975,2042,1,5
5393,52976,2037,1,0
5394,52977,2031,2,10
5395,52978,2062,1,20
5396,52979,2072,1,20
5397,52979,2005,2,5
5398,52980,2035,3,5
5399,52981,2004,1,5
5400,52982,2083,2,0
5401,52982,2093,1,25
5402,52982,2047,1,0
5403,52983,2095,1,0
5404,52983,2063,1,0
5405,52984,2087,1,20
5406,52985,2095,1,10
5407,52986,2059,1,0
5408,52986,2045,2,5
5409,52987,2075,1,0
5410,52987,2018,1,0
5411,52988,2030,1,20
5412,52988,2055,2,15
5413,52988,2021,2,10
5414,52989,2050,2,10
5415,52989,2086,2,10
5416,52990,2079,1,15
5417,52990,2090,1,0
5418,52990,2087,1,10
5419,52990,2034,2,10
5420,52991,2072,1,5
5421,52991,2038,1,0
5422,52992,2098,1,20
5423,52992,2018,2,20
5424,52992,2027,1,0
5425,52992,2095,2,0
5426,52993,2024,2,10
5427,52993,2062,1,15
5428,52994,2030,2,10
5429,52994,2029,1,20
5430,52995,2068,1,20
5431,52995,2080,1,0
5432,52996,2024,1,0
5433,52996,2099,1,0
5434,52997,2009,2,20
5435,52998,2011,2,10
5436,52999,2098,1,20
5437,53000,2006,1,15
5438,53001,2032,1,15
5439,53001,2013,1,0
5440,53001,2023,3,0
5441,53002,2008,1,20
5442,53002,2036,2,10
5443,53003,2030,2,25
5444,53004,2016,1,5
5445,53005,2072,1,10
5446,53006,2004,2,10
5447,53006,2048,1,0
5448,53006,2031,1,10
5449,53007,2066,2,20
5450,53007,2034,2,10
5451,53007,2048,2,10
5452,53008,2082,2,15
5453,53009,2015,2,15
5454,53010,2044,1,15
5455,53010,2057,1,10
5456,53010,2074,2,10
5457,53010,2054,1,10
5458,53011,2074,2,25
5459,53011,2080,1,20
5460,53012,2079,1,10
5461,53012,2062,2,5
5462,53012,2092,2,20
5463,53013,2003,1,0
5464,53014,2050,1,0
5465,53015,2081,1,5
5466,53015,2011,1,15
5467,53016,2082,1,0
5468,53017,2004,3,5
5469,53017,2079,3,15
5470,53017,2019,1,10
5471,53018,2067,2,0
5472,53018,2083,1,0
5473,53019,2082,1,15
5474,53020,2058,1,0
5475,53020,2091,2,0
5476,53021,2015,2,25
5477,53021,2024,1,10
5478,53022,2014,1,5
5479,53022,2072,1,10
5480,53022,2090,2,10
5481,53023,2094,1,10
5482,53024,2053,1,10
5483,53024,2014,1,15
5484,53025,2018,1,0
5485,53026,2063,1,5
5486,53026,2090,2,5
5487,53026,2099,1,15
5488,53027,2073,1,15
5489,53027,2089,3,15
5490,53028,2048,1,10
5491,53029,2020,1,10
5492,53029,2047,1,15
5493,53030,2010,1,5
5494,53030,2068,3,25
5495,53031,2033,1,5
5496,53031,2034,2,10
5497,53032,2001,1,15
5498,53033,2100,1,15
5499,53033,2043,1,10
5500,53034,2079,1,5
5501,53034,2052,1,10
5502,53034,2065,1,10
5503,53035,2047,1,10
5504,53036,2069,1,15
5505,53037,2020,1,0
5506,53037,2100,1,15
5507,53037,2043,1,0
5508,53038,2002,1,15
5509,53038,2096,3,0
5510,53039,2003,1,10
5511,53040,2048,3,5
5512,53040,2079,1,5
5513,53040,2038,2,10
5514,53041,2021,1,10
5515,53042,2025,1,10
5516,53042,2069,2,25
5517,53042,2058,1,0
5518,53043,2051,2,5
5519,53043,2052,2,10
5520,53044,2032,1,15
5521,53045,2094,1,5
5522,53045,2024,1,5
5523,53045,2084,1,15
5524,53045,2078,1,10
5525,53046,2001,1,20
5526,53046,2018,1,0
5527,53047,2056,3,5
5528,53048,2016,1,10
5529,53048,2086,1,0
5530,53048,2045,1,10
5531,53049,2084,1,0
5532,53049,2012,1,10
5533,53049,2003,1,20
5534,53050,2065,1,20
5535,53050,2081,1,5
5536,53050,2100,1,0
5537,53051,2079,3,20
5538,53052,2075,1,10
5539,53053,2006,1,10
5540,53053,2061,1,15
5541,53054,2072,1,5
5542,53054,2040,1,5
5543,53054,2100,1,20
5544,53055,2099,1,10
5545,53056,2086,1,15
5546,53057,2088,1,20
5547,53058,2057,3,5
5548,53059,2083,1,20
5549,53059,2008,1,5
5550,53060,2024,1,20
5551,53061,2067,2,5
5552,53061,2013,1,0
5553,53062,2082,1,15
5554,53062,2018,1,20
5555,53063,2035,1,15
5556,53064,2026,1,15
5557,53064,2055,1,25
5558,53064,2009,1,10
5559,53065,2082,1,20
5560,53066,2089,3,0
5561,53067,2075,1,0
5562,53067,2019,1,5
5563,53068,2030,1,20
5564,53068,2023,2,0
5565,53069,2061,2,5
5566,53070,2089,1,0
5567,53070,2088,1,0
5568,53070,2096,1,10
5569,53070,2069,1,0
5570,53071,2023,1,20
5571,53072,2040,1,20
